tileid,parenttile_id,resourceinstance_id,Imagebefore2015,imagebefore2015caption,imagebefore2015description,sortorder,provisionaledits,nodegroup_id
888cd78e-9773-49f9-8ea2-6bfc383f81e6,None,984b11da-5419-43a3-ad9c-7561a204970f,/files/uploadedfiles/BAL0003_H_ca.19740000_01.jpg,"<p>Mahālakṣmī Dyāḥchẽ, view from ...; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/Pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 266 (BL-1)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
7f762e58-0d1f-4492-abf3-0d91ccd550b5,None,9884d7b8-e92d-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1490 inv img.jpg,"<p>Saĩthu Gaṇeśa Mandira, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 170 (P-149)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
aaf7fbcf-ded1-4254-a6f1-bf0960617557,None,989f4dde-8eee-11ea-8e56-0242ac130005,/files/uploadedfiles/LAL0104.jpg,"<p>Gaṇeśa Mandira,&nbsp;historical image; photo by Carl Pruscha; 1973&ndash;1975; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p.155 (P-104)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
ffb98109-2d39-461b-a489-7d75695c5d72,None,98c7b75a-e729-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4144_h_1992-3_Rohit Ranjitkar.jpg,"<p>Bhelāchẽ Phalcā, view from N; photo by Rohit Ranjitkar; 1992-1993; courtesy of Rohit Ranjitkar; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
db956fa2-03de-4cf3-8fdc-c6079143458f,None,99462054-e675-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2310.jpg,"<p>Jati Bāhāḥ, historical image; photo by Hugh R. Downs; 1970-1985; free access &ndash; no reuse; source: John <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/5A9SNX3X"" target=""_blank""><strong>Locke</strong></a>, Buddhist Monasteries of Nepal, Kathmandu 1985, p. 106</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
6c0e32e9-5f93-4a27-b6bb-b2589071475e,None,99462054-e675-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2310 inv img.jpg,"<p>Jati Bāhāḥ, historical image; photo by Carl Pruscha; 1973-1975; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/XT76UK98/q/Pruscha"" target=""_blank""><strong>Pruscha</strong></a>, Kathmandu Valley, 1975, vol. II, p. 193 (P-231)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
d78af9fd-a4d2-4309-a6d0-d479abd75479,None,99462054-e675-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2310_H_ca.1970.jpg,"<p>Jati Bāhāḥ, view from NW; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=17949"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=Baha&amp;start_hit=426"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
95c046fb-0df5-44c2-ae80-7582f81206e3,None,9c4ca4e2-c676-4da1-9a0c-f1abf393123e,/files/uploadedfiles/DLK0015_H_1967_01.jpg,"<p>Bhurtī <em>śikhara</em> temples with pavilion,&nbsp;view from south-east; photo by Marc Gaborieau, 1967;&nbsp;courtesy of Marc Gaborieau; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
8db00e2a-5e65-4e93-804c-480911384196,None,9c4ca4e2-c676-4da1-9a0c-f1abf393123e,/files/uploadedfiles/DLK0015_H_1967_02.jpg,"<p>Bhurtī <em>śikhara</em> temples with pavilion,&nbsp;view from south-east; photo by Marc Gaborieau, 1967;&nbsp;courtesy of Marc Gaborieau; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
c33ccc32-ad5f-49a3-83bb-e60aaa780d2c,None,9d5039d0-e979-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2340 inv img.jpg,"<p>Mahābuddha Mandira, historical image; photo by Carl Pruscha; 1973-1975; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/XT76UK98/q/Pruscha"" target=""_blank""><strong>Pruscha</strong></a>, Kathmandu Valley, 1975, vol. II, p. 193 (P-234)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
91222f57-ea72-41f8-a2df-ae64a0fae8db,None,9d5039d0-e979-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2340_H_0517_3.jpg,"<p>Mahābuddha Mandira, historical photo; photo by Stanislaw Klimek; 1992-08-15; courtesy of Niels Gutschow; free access &ndash; no reuse; source: Niels <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/Gutschow"" target=""_top""><strong>Gutschow</strong></a>, Architecture of the Newars, 2011, vol. II, p. 517</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
fee5253e-f3fb-44af-87e9-79ae76bec9e7,None,9d5039d0-e979-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2340_H_0517_2.jpg,"<p>Mahābuddha Mandira, view onto the first floor porch; photo by Niels Gutschow; 1988-03-23; courtesy of Niels Gutschow; free access &ndash; no reuse; source: Niels <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/Gutschow"" target=""_top""><strong>Gutschow</strong></a>, Architecture of the Newars, 2011, vol. II, p. 517</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
c6872c0f-e391-4a97-b692-a292a516af6f,None,9d5039d0-e979-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2340_H_0517_1.jpg,"<p>Mahābuddha Mandira, details of the stepped tympanum in terracotta, above the second floor portal; photo by Niels Gutschow; 1988-03-23; courtesy of Niels Gutschow; free access &ndash; no reuse; source: Niels <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/Gutschow"" target=""_top""><strong>Gutschow</strong></a>, Architecture of the Newars, 2011, vol. II, p. 517</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
9635c78c-3515-418c-ad5b-f35c73c922e2,None,9d5039d0-e979-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2340.jpg,"<p>Mahābuddha Mandira, historical image; photo by Hugh R. Downs; 1970-1985; free access &ndash; no reuse; source: John <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/5A9SNX3X"" target=""_blank""><strong>Locke</strong></a>, Buddhist Monasteries of Nepal, Kathmandu 1985, p. 98</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
a7fcfcf6-7a02-40a3-80c8-db89b25e36d8,None,9d5039d0-e979-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2340_H_ca. NA.jpg,"<p>Mahābuddha, view from W; photo by John C. Huntington; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=10000211"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=nepal&amp;start_hit=301""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
36b3a736-e494-4b78-a201-36635850fa33,None,9d50c831-722c-47b1-841d-464f04149299,/files/uploadedfiles/LAL1000_H_ca.19840000_01.jpg,"<p>Sunanda Vihāra, view from SW; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/Locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 67</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
02c9f477-9a9d-40a3-9f78-f34d5b6c4ba6,None,9df40600-ef45-4e96-a503-e51e961d4182,/files/uploadedfiles/BKT0170_H_ca.19740000_01.jpg,"<p>Mahākālī Pīṭha, view from ..; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/XIQBXLE8/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 220 (B-17)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
473fdf73-03f2-426d-8015-aa0ab6ac2015,None,9e929afa-0e37-4e57-9228-d7d244a486bc,/files/uploadedfiles/LAL1910 inv img.jpg,"<p>Gaṇeśa Mandira,&nbsp;historical image; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Pruscha</strong></a>, <em>Kathmandu Valley,</em> 1975, vol. II, p. 182 (P-191)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
43c01f7d-e17a-4022-a459-026d8d5f3688,None,9f08a9e4-f561-11e9-a3c8-0242ac130002,/files/uploadedfiles/LAL1410_H_1975.jpg,"<p>Svathanārāyaṇa Mandira, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 167 (P-141)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
9c17961d-4a34-4fdf-9d99-e9d2d82779cb,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2070_H_20080624_01.JPG,"<p>Pilāchẽ Cidhaṃ Bāhāḥ, historical image; photo by Bruce Owens; 2008; courtesy of Bruce Owens; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
00a1c1d2-4d38-497f-b215-e13a8d89699f,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2070.jpg,"<p>Pilāchẽ Cidhaṃ Bāhāḥ, historical image; photo by Hugh R. Downs; ca. 1970-1985; free access &ndash; no reuse; source: John <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a>, Buddhist Monasteries of Nepal, 1985, p. 88</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
c873f3fc-b820-4e71-b7f8-68d126c38f5f,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2070_H_20080624_02.JPG,"<p>Pilāchẽ Cidhaṃ Bāhāḥ, shrines; photo by Bruce Owens; 2008; courtesy of Bruce Owens; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
a0df44b5-723e-4251-8fa1-a05680ccf63c,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2070 inv img.jpg,"<p>Pilāchẽ Cidhaṃ Bāhāḥ, historical image; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a>, Kathmandu Valley, 1975, vol. II, p. 187, P-207</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
9350bb10-4a14-4d52-8102-c5bc6946df5a,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2070_H_20140612_01.JPG,"<p>Pilāchẽ Cidhaṃ Bāhāḥ, historical image; photo by Bruce Owens; 2014; courtesy of Bruce Owens; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
c97d22c8-7cbf-4819-b242-8153318810ba,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL2070_H_20080624_03.JPG,"<p>Pilāchẽ Cidhaṃ Bāhāḥ, historical image; photo by Bruce Owens; 2008; courtesy of Bruce Owens; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
9365f186-5bba-4b17-a97b-e707d252f6cd,None,a03c60ca-ebe9-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0230 inv img.jpg,"<p>Bhelakhu Bāhāḥ, historical image&nbsp;(photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 136 (P-23)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
6cbc973d-18b3-4449-b2c4-633b11a7508f,None,a03c60ca-ebe9-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0230.jpg,"<p>Bhelakhu Bāhāḥ, historical photo (photo by&nbsp; Hugh R. Downs, ca. 1970-84 )</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> 1985, 136</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
596aca9c-331d-484b-9d61-8dd37c0eb8b5,None,a0771bce-eb36-11e9-8bc4-0242ac130002,/files/uploadedfiles/KAT2600_H_1975.jpg,"<p>Rādhākṛṣṇa Mandira, view from NE (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/XIQBXLE8/q/Pruscha"" target=""_top""><strong>Pruscha</strong></a> 1975, vol. 2, p. 91 (K-260)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
60461797-f65e-49f9-be67-4fd4a457a6e0,None,a0771bce-eb36-11e9-8bc4-0242ac130002,/files/uploadedfiles/KAT2600_H_2007_02.JPG,"<p>Rādhākṛṣṇa Mandira, restoration of the ambulatory, view from SE (courtesy of the Department of Archaeology, 2007)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
164a976e-87be-4911-b9c5-99c3182952be,None,a0771bce-eb36-11e9-8bc4-0242ac130002,/files/uploadedfiles/KAT2600_H_2007_01.JPG,"<p>Rādhākṛṣṇa Mandira, restoration of the ambulatory, view from SW (courtesy of the Department of Archaeology, 2007)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
621bf1d4-0d44-47da-b1c4-7f52e210a898,None,a07b81ab-63f4-42de-bc49-adcfcbf04639,/files/uploadedfiles/KAT1051_H_1920 c Chitrakar.jpg,"<p>Yatkhā Bāhāḥ Caitya, view from E; photo by Dirgha Man Chitrakar; ca 1920;&nbsp;courtesy of Ganesh Photo Lab; free access &ndash; no reuse; source: <em>Images of a Century</em>, 1995, p. 24</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
d09d718d-ee2a-4678-80ac-6f1a886004ed,None,a07b81ab-63f4-42de-bc49-adcfcbf04639,/files/uploadedfiles/KAT1051_H_1973 Pruscha.jpg,"<p>Yatkhā Bāhāḥ Caitya, view from W; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 39&nbsp;(K-105)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
8b9525ba-b34b-4352-8a40-afdd3e7e098a,None,a07b81ab-63f4-42de-bc49-adcfcbf04639,/files/uploadedfiles/KAT1051_H_1984 Downs.jpg,"<p>Yatkhā Bāhāḥ Caitya, view from NE; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 292</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
f2d35771-00a5-475f-9ee6-6ca5040f5680,None,a07b81ab-63f4-42de-bc49-adcfcbf04639,/files/uploadedfiles/KAT1051_H_ca.1970.jpg,"<p>Yatkhā Bāhāḥ Caitya, view from N; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=16129"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=Nepal&amp;start_hit=3601"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
bf8e60b8-0fff-44a0-ad56-9fbc4bf4783a,None,a0a959a5-3d62-4bf3-bca7-baf976e2cc2f,/files/uploadedfiles/KIR0008_H_ca.19840000_02.jpg,"<p>Cīthū Bahī, view from NE; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 220</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
94408fa2-c9ee-4227-8d41-ce562867f841,None,a0a959a5-3d62-4bf3-bca7-baf976e2cc2f,/files/uploadedfiles/KIR0008_H_ca.19740000_01.jpg,"<p>Cīthū Bahī, view from NE; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/Pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 264 (Ki-8)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
7267bab9-bc26-4db3-b438-17fdc6c702bf,None,a10c10ff-f2fb-459c-9768-9139e26a1951,/files/uploadedfiles/KAT2580_H-ca.19740000_01.jpg,"<p>Pacalī Bhairava, view from W; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 90 (K-258)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
e08b294a-43e3-4538-9264-9aa0e4c11e05,None,a1557804-f13d-4f7e-ada1-29305e9296f9,/files/uploadedfiles/LAL2640_H_ca.19840000_01.jpg,"<p>Gvaṅgaḥ Bāhāḥ, view from SW; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access- no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 65</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
73a0e46d-1ac8-4f64-bfa7-f4655a00ec74,None,a1557804-f13d-4f7e-ada1-29305e9296f9,/files/uploadedfiles/LAL2640_H_ca.19740000_02.jpg,"<p>Gvaṅgaḥ Bāhāḥ, view from NW; photo by Carl Pruscha; 1973-1974; courtesy of Carl Pruscha; free access- no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 201 (P-264)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
3f364ed0-f5b0-4a75-bf6c-9f21a74b72b6,None,a16942b4-e65e-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1560.jpg,"<p>Karuṇācuka Bahī, historical image; photo by Hugh R. Downs; 1970-1985; free access &ndash; no reuse; source: John <strong>Locke</strong>, <em>Buddhist Monasteries of Nepal</em>, <em>Kathmandu</em> 1985, p. 206</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
a64a447e-d39e-4ce2-9e51-3da90a5f1c44,None,a16942b4-e65e-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1560 inv img.jpg,"<p>Karuṇācuka Bahī, historical image; photo by Carl Pruscha; 1973-1975; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. 2, p. 172 (P-156)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
00b773af-8886-4f2c-bee7-ea2d4711bbed,None,a16942b4-e65e-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1560_H_ca.1970.jpg,"<p>Karuṇācuka Bahī, view from W; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=18038"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=Baha&amp;start_hit=376"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
f0353f0a-615c-4295-b4c1-bf1019c2e378,None,a1c7421f-fcb4-4730-939f-f15fc0875903,/files/uploadedfiles/KAT3260_H_1974 Pruscha.jpg,"<p>Śāntipura, view from S; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl Pruscha,&nbsp;<a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/XIQBXLE8/q/pruscha""><em>Kathmandu Valley</em></a>, 1975, vol. II, p. 109</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
6eac3bee-ef70-4d58-9784-101f488cb80e,None,a1c7421f-fcb4-4730-939f-f15fc0875903,/files/uploadedfiles/KAT3260_H_2000c Shakya_01.jpg,"<p>Śāntipura, view from S; ca. 2000; courtesy of Shakya H. R; free access &ndash; no reuse; source: Shakya H. R,&nbsp;<em>Śrī Svayaṃbhū Mahācaitya</em><em>,</em>&nbsp;2004</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
9a287dee-d050-4301-b23b-8af6c7146f20,None,a1c7421f-fcb4-4730-939f-f15fc0875903,/files/uploadedfiles/KAT3260_H_2000c Shakya_02.jpg,"<p>Śāntipura, view from S; ca. 2000; courtesy of Shakya H. R; free access &ndash; no reuse; source: Shakya H. R,&nbsp;<em>Śrī Svayaṃbhū Mahācaitya</em><em>,</em>&nbsp;2004</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
1fbf3cf5-c054-445d-a931-c58c64061844,None,a2b60b1a-1760-11ea-b9b1-0242ac130002,/files/uploadedfiles/DOA_inventory_20180125_161658.jpg,"<p>Om Bāhāḥ Phalcā 2, DOA inventory; courtesy of Rupesh Shreshtha; free access &ndash; no reuse; source: Department of Archaeology, Govt. of Nepal</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
a2cb661f-8728-4083-9662-a8e510e9bfd6,None,a2b60b1a-1760-11ea-b9b1-0242ac130002,/files/uploadedfiles/DOA_inventory_20180125_161814.jpg,"<p>Om Bāhāḥ Phalcā 2, DOA inventory; courtesy of Rupesh Shreshtha; free access &ndash; no reuse; source: Department of Archaeology, Govt. of Nepal</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
dd0912a5-b941-4159-8c8b-f1d031e813a6,None,a423a365-f6bf-4745-9a4a-f8747e978f73,/files/uploadedfiles/BTD0030_H_20150417_02.jpg,"<p>Devala Hāṭa Temples, view from north-east; photo by David C. Andolfatto;&nbsp;2015-04-17</p>
","<p>Temples 002 and 003 are visible in the foreground, on their shared platform.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
8ad0b0d4-7576-4302-b67b-3380799ff017,None,a423a365-f6bf-4745-9a4a-f8747e978f73,/files/uploadedfiles/BTD0030_H_20150417_03.jpg,"<p>Devala Hāṭa Temples, view from north-west; photo by David C. Andolfatto;&nbsp;2015-04-17</p>
","<p>Temples 006 and 007 are visible on the foreground.</p>

<p>Note the cemented temples&#39; platforms.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
dfabec6f-6ff5-4492-81ef-fb14c0e86562,None,a423a365-f6bf-4745-9a4a-f8747e978f73,/files/uploadedfiles/BTD0030_H_20150417_05.jpg,"<p>Devala Hāṭa Temples, view from north; photo by David C. Andolfatto;&nbsp;2015-04-17</p>
","<p>View from outside the settlement.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
3b875b01-74f0-436a-b071-fc5858e581f1,None,a423a365-f6bf-4745-9a4a-f8747e978f73,/files/uploadedfiles/BTD0030_H_20150417_04.jpg,"<p>Devala Hāṭa Temples, view from north; photo by David C. Andolfatto;&nbsp;2015-04-17</p>
","<p>Panoramic view of the temple complex from the surrounding settlement.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
55613dac-a6ef-4041-bbb0-3f9a8a1b7cab,None,a45fa664-3093-49ce-994b-1ab74ee2ba95,/files/uploadedfiles/LAL1140_H_ca.19740000_01.jpg,"<p>Dhaugāḥ Bahī, historical photo from SE; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Pruscha</strong></a>, Kathmandu Valley, 1975, vol. II, p. 158 (P-114)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
