tileid,parenttile_id,resourceinstance_id,Monument references,sortorder,provisionaledits,nodegroup_id
b72d4392-135a-4aa9-9a7a-845c279fe67e,None,8d7016d6-5470-11ea-b4c2-0242ac130006,"<p><!--?xml version=""1.0""?-->Bajracharya, Manik, and Axel Michaels, eds. <em>Nepālikabhūpavaṃśāvalī: History of the Kings of Nepal: A Buddhist Chronicle</em>. Vol. 1&ndash;2. 3 vols. Kathmandu: Himal Books, 2016.</p>

<p>Bangdel, Lain Singh. <em>Stolen Images of Nepal</em>. 1989th ed. Kathmandu: Royal Nepal Academy, 1989. https://www.amazon.com/Stolen-images-Nepal-Singh-Bangdel/dp/B0006EYSVM.</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.<!--?xml version=""1.0""?--></p>

<p>Parajuli, Punya Prasad. &ldquo;Vanaratna and His Activities in Fifteenth-Century Nepal.&rdquo; In <em>Himalayan Passages: Tibetan and Newar Studies in Honor of Hubert Decleer</em>, Benjamin Bogin and Andrew Quintman., 233&ndash;41. Boston: Wisdom Publications, 2014. http://93.174.95.29/main/7FCB7792944332CEF5007E16E2D7AF80.<!--?xml version=""1.0""?--></p>

<p>Petech, Luciano. <em>Mediaeval History of Nepal</em>. Roma: Instituto Italiano per il Medio ed Estremo Oriente, 1984.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.<!--?xml version=""1.0""?--></p>

<p>Roerich, George N. <em>The Blue Annals</em>. Delhi: Motilal Banarsidass, 1949.<!--?xml version=""1.0""?--></p>

<p>Slusser, Mary Shepherd. <em>Nepal Mandala: A Cultural Study of the Kathmandu Valley</em>. Vol. 1. Princeton, NJ: Princeton Univ. Pr., 1982.<!--?xml version=""1.0""?--></p>

<p>Tamot, Kashinath. &ldquo;Vanaratna paubhāḥ mūla va pali kipāyā abhilekha.&rdquo; <em>Matina</em> 10, no. 22 (NS 1138): 17&ndash;19. <a href=""https://drive.google.com/file/d/144OSFvP-cubf-J7Rf-apflS3LHkb8Dmd/view?usp=sharing"" target=""_blank"">https://drive.google.com/file/d/144OSFvP-cubf-J7Rf-apflS3LHkb8Dmd/view?usp=sharing</a><!--?xml version=""1.0""?--></p>

<p>Vajrācārya, Dhanavajra. <em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra eśiyālī anusandhāna kendra, 2056.<!--?xml version=""1.0""?--></p>

<p>Vajrācārya, Herākāji. <em>Yalayā Bauddha Vihāra: Saṃkṣipta Paricaya</em>. Lalitpur: Bauddha Vihāra&nbsp; Saṃgha, 2000.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
47b76674-5c3d-451c-80c2-0ed9ec17c61a,None,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,"<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Śākya, Hemrāj. <em>Śivadevasaṃskārita rudravarṇa mahāvihāra chagū adhyayana</em>. Lalitpur: 2538th Buddha Jayantī Samāroha Samiti, 1994.</p>

<p>&nbsp;</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
df42f929-8f37-4df1-8f5c-3d49ee37785d,None,8eeabc38-6103-11ea-8083-0242ac130006,"<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p><!--?xml version=""1.0""?-->Śākya, Loka Ratna. <em>Hiraṇyavarṇa Mahāvihāra Kvāḥbahāḥ Chagū Adhyayana</em>. Lalitpur: Hiraṇyavarṇa Mahāvihāra Vihāra Sudhāra Samiti, 2013.</p>

<p>Vajrācārya, Dhanavajra. <em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra eśiyālī anusandhāna kendra, 2056.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
34660a72-f24b-4d12-9179-b6ff15c1e873,None,8f1db6ee-e77b-11e9-8bc4-0242ac130002,"<p>Gutschow, Niels, and Bijay Basukala. &ldquo;Patan. Documentation of Phalchas and Arcaded Ground Floors.&rdquo; Patan, Nepal, 1990.</p>",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
3b999d10-88d3-48f2-8290-3c4225b5c696,None,8f55831e-9d6d-11ea-9766-0242ac130005,"<p>Basukala, Bijay&nbsp;and Niels Gutschow. <em>Inventory of Arcaded Platforms Phalcā</em>. NHDP Heidelberg University - Saraf Foundation for Himalayan Traditions and Culture - Department of Archaeology, 2019.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
c113cefc-c0d3-4613-8f24-8e8b78453b9e,None,8f604b7b-bd43-493f-87e8-e36d69990ad9,"<p><!--?xml version=""1.0""?-->Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
b2390dbe-40e7-463b-a656-7da6b3e7114e,None,8f639858-8eec-11ea-8e56-0242ac130005,"<p><!--?xml version=""1.0""?-->Bangdel, Lain Singh. <em>Inventory of Stone Sculptures of the Kathmandu Valley</em>. Kathmandu: Royal Nepal Academy, 1995.</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Bajracharya, Manik, and Axel Michaels, eds. <em>Nepālikabhūpavaṃśāvalī: History of the Kings of Nepal: A Buddhist Chronicle</em>. Vol. 1&ndash;2. 3 vols. Kathmandu: Himal Books, 2016.</p>

<p><!--?xml version=""1.0""?-->Pal, Pratapaditya. <em>The Arts of Nepal</em>. Vol. I. 2 vols. E. J. Brill, 1974.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Vajrācārya, Dhanavajra. <em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra eśiyālī anusandhāna kendra, VS 2056.</p>

<p>Vajrācārya, Herākāji. <em>Yalayā Bauddha Vihāra: Saṃkṣipta Paricaya</em>. Lalitpur: Bauddha Vihāra&nbsp; Saṃgha, 2000.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
4cb8512d-e04f-4adc-bcd0-26814bbd99e9,None,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,"<p><!--?xml version=""1.0""?-->Bajracharya, Manik, and Axel Michaels, eds. <em>Nepālikabhūpavaṃśāvalī: History of the Kings of Nepal: A Buddhist Chronicle</em>. Vol. 1&ndash;2. 3 vols. Kathmandu: Himal Books, 2016.</p>

<p><!--?xml version=""1.0""?-->Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p><!--?xml version=""1.0""?--><!--?xml version=""1.0""?-->Śukrasāgara, Śreṣṭha. <em>Kīrtipurko Sāṃskritika r Purātāttvika Itihāsa</em>. Kirtipur: Center for Nepal and Asian Studies, 2057.</p>

<p>Vajrācārya, Dhanavajra. <em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra eśiyālī anusandhāna kendra, 2056.</p>

<p><strong>Vajrācārya </strong>VS 2061</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
62fef1aa-92b2-4d0d-89fe-cf7978912a02,None,8fe3c368-1cbc-11ea-b74e-0242ac130002,"<p><!--?xml version=""1.0""?--></p>

<p>Danish Nepal Group. <em>Bungmati 1968: A Survey by Danish Architect Students</em>. Edited by J&oslash;rgen Rahbek, Jens W&oelig;rum, and Hans Haagensen, 2015.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Tamot, Kashinath. &ldquo;Nepālī Saṃskṛtimā Ḍabalīko Sthāna.&rdquo; <em>Matinā</em>, 2013.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Vajrācārya, Dhanavajra. <em>Licchavi Kālakā Abhilekha</em>. Kathmandu: Nepal and Asian Research Center, 2030.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
b3690767-197d-400f-a1a5-32d7ac21fbed,None,8ffce5d6-df78-11e9-81a8-0242ac140006,"<p><!--?xml version=""1.0""?--></p>

<p>Basukala, Bijay, and Niels Gutschow. <em>Inventory of Arcaded Platforms Phalcā</em>. NHDP Heidelberg University - Saraf Foundation for Himalayan Traditions and Culture - Department of Archaeology, 2018.</p>",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
500134b8-f753-4bba-899c-15b463b3993b,None,900a45b8-7fde-496b-b6c8-2bb60128983a,"<p><!--?xml version=""1.0""?-->Pauḍela, Nayanātha. &ldquo;Pacalīko Śrīnānīsāheba Lakṣmīdevīko V. S. 1870 ko abhilekha ra tyasako aitihāsika vyākhyā.&rdquo; <em>Pūrṇimā</em>, no. 6 (VS 2022): 55&ndash;67. https://drive.google.com/file/d/1-fpVpY34R6VIa15K2idSpQe5Wf-i8rSH/view?usp=sharing.</p>

<p><!--?xml version=""1.0""?-->Tevārī, Rāmajī, Dhanavajra Vajrācārya, Devī Prasāda Bhaṇḍārī, Gautama Vajra Vajrācārya, Bholā Nātha Pauḍela, Maheśa Rāja Panta, Śaṅkara Māna Rājavaṃśī, and Naya Nātha Pauḍela, eds. <em>Abhilekha Saṃgraha</em>. Vol. 12. 12 vols. Kathmandu: Saṃśodhana Maṇḍala, 2020. https://drive.google.com/file/d/17Cq0QrkPtZSftLwjAoI_WNBufoub9UYP/view?usp=sharing.</p>

<p>&nbsp;</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
e2997023-1a89-46dc-a2b4-4fda6a308fef,None,902da6e4-6f82-42e7-95e9-8e2fc2d454fd,"<p>Gutschow, Niels.&nbsp;<em>The Nepalese Caitya: 1500 Years of Buddhist Votive Architecture in the Kathmandu Valley</em>. Monograph Series / Lumbini International Research Institute 1. Stuttgart, London: Menges, 1997.</p>

<p>Maharjana, B.&nbsp;<em>Yoganarendra Mallako Śāsana Avadimā Rākhiekā Abhilekhako Addhyayana(M.A. Thesis)</em>. Kathmandu: Tribhuvan University, VS 2077<em>&nbsp;</em></p>

<p>Vajrācārya, Dhanavajra.&nbsp;<em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra eśiyālī anusandhāna kendra, 2056.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
8758681c-fa62-493a-9b5f-7a14aad5f2f4,None,906628ca-19ff-4a2b-bc04-db34fdeec3f8,"<p><!--?xml version=""1.0""?-->Lalitpur Sub-Metropolitan City. &ldquo;The Stone Spouts of Lalitpur Sub-Metropolitan City.&rdquo; Lalitpur: Lalitpur Sub-Metropolitan City, 2007.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
d90ddf1c-4840-42c9-a928-3644bf96a891,None,908fcace-b19e-4829-b2a1-db91bb11bde6,"<p>Maharjana, Bharata.<em>&nbsp;Yoganarendra Mallako Śāsana Avadimā Rākhiekā Abhilekhako Addhyayana (M.A.Thesis)</em>. Kathmandu: Tribhuvan University, VS 2077<em>.</em></p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
ae6cb241-34ca-419c-ae97-f6fff81ab292,None,90a5b5ca-e613-11e9-b125-0242ac130002,"<p>&nbsp;</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.<!--?xml version=""1.0""?--></p>

<p>Śākya, Hemrāja. <em>Śivadevasaṃskārita Rudravarṇa Mahāvihāra: Chagū Adhyayana</em>. Lalitpur, 1994.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
fb5ed4e3-74e8-4049-a4de-acadf7d77128,None,90aa98a2-539a-11ea-b4c2-0242ac130006,"<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.<!--?xml version=""1.0""?--></p>

<p>Śākya, Hemrāj. <em>Akṣeśvara Mahāvihāra Pūco chagū adhyayana</em>. Lalitpur: Bauddha Vihāra Saṅgha, 1995.<!--?xml version=""1.0""?--></p>

<p>Vajrācārya, Dhanavajra. <em>Licchavikālakā Abhilekha: Anuvāda, Aitihāsika Vyākhyāsahita</em>. Tribhuvana Viśvavidyālaya Nepāla ra Eśiyālī Adhyayana Saṃsthānako Aitihāsika Sāmagrī Mālā 6. Kathmandu: Nepāla ra Eśiyālī Adhyayana Saṃsthāna, TU, 2030.<!--?xml version=""1.0""?--></p>

<p>Vajrācārya, Herākāji. <em>Yalayā Bauddha Vihāra: Saṃkṣipta Paricaya</em>. Lalitpur: Bauddha Vihāra&nbsp; Saṃgha, 2000.</p>

<p>&nbsp;</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
f594f9b6-b6f2-4c2c-91b5-505b308a93de,None,90dafade-e8d7-11e9-b125-0242ac130002,"<p>Bhattacharyya, Benoytosh.&nbsp;<em>The Indian Buddhist Iconography</em>. 2nd ed. Calcutta: Firma K.L. Mukhopadhyay, 1968.</p>

<p>Gutschow, Niels.&nbsp;<em>Architecture of the Newars: A History of Building Typologies and Details in Nepal</em>. Vol. 2. 3 vols. Chicago: Serindia Publications, 2011.</p>

<p>Locke, John Kerr.&nbsp;<em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed.&nbsp;<em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Regmi, D. R.&nbsp;<em>Medieval Nepal</em>. Vol. IV. Patna: The Author, 1966.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
c3ce1fd9-75b6-49df-bf87-83a1a02ce07e,None,91b124d2-3aa9-11ea-b44d-0242ac130006,"<p>Śākya, Hemrāj, and T. R. Vaidya. <em>Medieval Nepal (Colophons and Inscriptions)</em>. T. R. Vaidya, 1970.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2, Anton Schroll, 1975.</p>

<p>Śākya, Hemarāja. <em>Kāmukanāma Mahāvihāra Khvāyabahi thvayā saṃkṣipta itihāsa</em>. Sānukājī Śākya, 2000.</p>

<p>Vajrācārya, Dhanavajra. <em>Madhyakālakā Abhilekha</em>. Nepāla ra eśiyālī anusandhāna kendra, 2056.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
a97531ed-32c9-4d78-9138-86747cf048e3,None,922539d2-e746-11e9-8bc4-0242ac130002,"<p><!--?xml version=""1.0""?-->Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Sahayogi Press, 1985.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>&nbsp;</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
0e31c507-f111-4269-ada9-490c33355720,None,92ec797a-e91c-11e9-b125-0242ac130002,"<p>Gellner, David N. &ldquo;The Newar Buddhist Monastery: An Anthropological and Historical Typology.&rdquo; In <em>Heritage of the Kathmandu Valley</em>, Niels Gutschow and Axel Michaels., 367&ndash;414. Sankt Augustin: VGH Wissenschaftsverlag, 1987.</p>

<p>Gutschow, Niels.&nbsp;<em>The Nepalese Caitya: 1500 Years of Buddhist Votive Architecture in the Kathmandu Valley</em>. Monograph Series / Lumbini International Research Institute 1. Stuttgart, London: Menges, 1997.</p>

<p>Gutschow, Niels. <em>Architecture of the Newars: A History of Building Typologies and Details in Nepal</em>. Vol. 2. 3 vols. Chicago: Serindia Publications, 2011.</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
9c933d11-227b-49a0-ac65-113cb53b1801,None,930f4862-eb68-11e9-8bc4-0242ac130002,"<p>Bangdel, Lain Singh.&nbsp;<em>The Early Sculptures of Nepal</em>. Delhi: Vikas Publishing House Pvt. Ltd., 1982.</p>

<p>Gutschow, Niels.&nbsp;<em>Architecture of the Newars: A History of Building Typologies and Details in Nepal</em>. Vol. 1. 3 vols. Chicago: Serindia Publications, 2011.</p>

<p>Sharma, Nutan. <em>u</em><em>npublished field report</em>. 1992.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
493f8ba4-c862-4210-ab9c-e73fa5449283,None,939ac030-e812-11e9-b125-0242ac130002,"<p>&nbsp;</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
3c43acbf-a3c2-493b-8b1a-051d945ac4b0,None,93b01588-d2f1-11e9-8411-0242ac140006,"<p>Bajracharya, Manik, and Axel Michaels, eds.&nbsp;<em>Nepālikabhūpavaṃśāvalī: History of the Kings of Nepal: A Buddhist Chronicle</em>. Vol. 1&ndash;2. 3 vols. Kathmandu: Himal Books, 2016.</p>

<p>Locke, John K.&nbsp;<em>Karunamaya: The Cult of Avalokitesvara-Matsyendranath in the Valley of Nepal</em>. Kathmandu: Sahayogi Prakashan, 1980.</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Sahayogi Press, 1985.</p>

<p>Naraharinātha, Yogī, trans.&nbsp;<em>Śrī Kunu Śarmāko Kīrtipatākā</em>. Lalitpur: Jagadambā Prakāśana, 2018.</p>

<p>Vajrācārya, Ra&ntilde;janā.&nbsp;<em>Bālārcanadeva Saṃskārita Jeṣṭhavarṇa Mahāvihāra Ṭangaḥ Bāhāḥ Mīnanātha&nbsp; Eka Adhyayana</em>. Lalitpur: Āśāratna Dhākhvāḥ, 2003.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Vajrācārya, Ratnarāja.&nbsp;<em>Buṅgadyoyā Ratha Yātrākh&atilde;</em>. Lalitpur: Ratnarāja Vajrācārya, NS 1099.</p>

<p>Yogī, Devinātha, ed.&nbsp;<em>Devamālā Vaṃśāvalī</em>. Kathmandu: Śūraśaṃśera Ja.Ba.Rā, 2013.</p>

<p>&nbsp;</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
6016f06b-52b9-4364-878b-f2125b3bcbba,None,94153c04-e432-11e9-b125-0242ac130002,"<p>&nbsp;</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
93ffeeb7-b61c-4591-9af4-b34a27696c58,None,949507c0-48a2-41d0-a136-eced941d72c3,"<p><!--?xml version=""1.0""?-->Regmī, Jagadīśacandra. <em>Śāhakālina Kalā Ra Vāstukalā</em>. Kathmandu: Sājhā Prakāśana, 2033.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
39b0f617-4f1d-4e52-b7da-5de7f2db59ab,None,95211cfa-694d-4f3b-8f94-fe9191041187,"<p><!--?xml version=""1.0""?-->Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
15e9cc7a-b178-4828-947f-2ef8858070b2,None,95846732-e5e4-11e9-b125-0242ac130002,"<p>Pruscha, Carl, ed.&nbsp;<em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Vajrācārya, Dhanavajra.&nbsp;<em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra eśiyālī anusandhāna kendra, VS 2056.</p>",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
2284cf43-448b-4e45-af56-c08cc3926655,None,96d763ae-020a-11ea-a389-0242ac130002,"<p>Siṃha, Tulasīlāla. <em>Lalitpura Mahānagarpālikābhitrakā Abhilekha</em>. Vols. 3, Loka Sāhitya Pariṣad, 2018.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
a52d38cd-2877-42a5-979a-c809979f0f9f,None,97945f3f-64f5-4560-b611-1bc997a00710,"<p><!--?xml version=""1.0""?-->Adhikari, Krishna K. <em>Nepal under Jang Bahadur 1846-1877</em>. Vol. 1. Kathmandu: BUKU, 1984.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Rana, Padma J. B. <em>Life of Maharaja Sir Jung Bahadur of Nepal</em>. Reprinted. Kathmandu: Ratna Pustak Bhandar, 1974.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
0ced632c-e101-465c-9f54-a0a59947bfdf,None,97c8d066-f0e6-11e9-a3c8-0242ac130002,"<p>Locke, John Kerr.&nbsp;<em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985. p.&nbsp;77.</p>

<p>Pruscha, Carl, ed.&nbsp;<em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975. p.181.</p>

<p>Vajrācārya, Herākāji.&nbsp;<em>Yalayā Bauddha Vihāra: Saṃkṣipta Paricaya</em>. Lalitpur: Bauddha Vihāra&nbsp; Saṃgha, 2000. p.&nbsp;43.</p>

<p>&nbsp;</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
48ac37d0-f2b2-4767-b2d3-a5b32c3ec89c,None,97f7c7ff-da96-44f3-9841-9e708675d5b4,"<p>Naraharinātha, Yogī, trans. <em>Śrī Kunu Śarmāko Kīrtipatākā</em>. Lalitpur: Jagadambā Prakāśana, 2018.</p>

<p>Slusser, Mary Shepherd. <em>Nepal Mandala: A Cultural Study of the Kathmandu Valley</em>. Vol. 1. Princeton, NJ: Princeton Univ. Pr., 1982.</p>

<p>Vajrācārya, Dhanavajra. <em>Licchavi Kālakā Abhilekha</em>. Kathmandu: Nepal and Asian Research Center, 2030.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
5333ee7f-52fc-471f-8455-1c9e03d5ab34,None,984b11da-5419-43a3-ad9c-7561a204970f,"<p><!--?xml version=""1.0""?-->Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
2da643ab-b13b-4b41-a021-43e8f34b2d69,None,9884d7b8-e92d-11e9-8bc4-0242ac130002,"<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
5335a040-659a-459e-a87a-250d348bad0b,None,989f4dde-8eee-11ea-8e56-0242ac130005,"<p><!--?xml version=""1.0""?--></p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
907ba523-3166-4ec0-bb31-d7c50824fff4,None,98c7b75a-e729-11e9-8bc4-0242ac130002,"<p><!--?xml version=""1.0""?--></p>

<p>Tiwari, Sudarshan Raj. &ldquo;Special Study Cy&agrave;sa (A Action Programme and Strategy for Public Space Conservation.&rdquo; Patan: Patan Conservation and Development Programme, 1994.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
a4a57c6a-1d5e-4851-afae-f580fc8de67d,None,990ceb20-1c32-11ea-b9b1-0242ac130002,"<p>Vajrācārya, Dhanavajra. <em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra eśiyālī anusandhāna kendra, 2056.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
f2228982-6100-461d-b16a-b81273ab1e0d,None,99462054-e675-11e9-8bc4-0242ac130002,"<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.<!--?xml version=""1.0""?--></p>

<p>Sinclair, Iain. &ldquo;Hymns and Mantras Used in a Buddhist Procession of Lalitpur.&rdquo; <em>Paleswā̃ (Journal of Lotus Research Centre)</em> 26 (2010): 25&ndash;42.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Śākya, Hemrāj. <em>Śivadevasaṃskārita Rudravarṇa Mahāvihāra Chagū Adhyayana</em>. Lalitpur: 2538th Buddha Jayantī Samāroha Samiti, 1994.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
5fc621fc-45e8-4842-a6e2-59f31a843022,None,99a444d4-6d05-42b3-8d29-d17839072d01,"<p><!--?xml version=""1.0""?-->Kāyastha, Chatra Bahādur. &ldquo;Yala Nugaḥtvāḥyā nigū śilāpatra: Chagū adhyayana.&rdquo; <em>Bhīmasena Pūjā Smārikā</em>, NS 1135, 56&ndash;59.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
