tileid,parenttile_id,resourceinstance_id,primaryimagedescription,primaryimagecaption,primaryimagefile,sortorder,provisionaledits,nodegroup_id
1e36fc73-6379-4066-833e-eac54ffa2789,None,8f604b7b-bd43-493f-87e8-e36d69990ad9,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Dhum Bāhāḥ Caitya, view from NE; photo by Yogesh Budathoki; 2021-06-15</p>
",/files/uploadedfiles/LAL1470_P_20210615_08.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
55e93075-f64a-4379-ae56-d8a6de501ffc,None,8f639858-8eec-11ea-8e56-0242ac130005,,"<p>Konti Bahī, monastic building with courtyard, view from E; photo by Yogesh Budathoki; 2020-06-07</p>
",/files/uploadedfiles/LAL0101_P_20200607_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
65cb6045-ab7c-43d6-922e-2b4c2124b3ab,None,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Cilancva Bāhāḥ, view from N; photo by Yogesh Budathoki; 2020-10-10</p>
",/files/uploadedfiles/KIR0002_P_20201010_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
21c0efd1-eaf8-4383-bbda-0bc40b60e6b1,None,8fa97d24-02ff-11ea-a389-0242ac130002,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL4219"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL4219</a></strong>. You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>","<table cellspacing=""0"" style=""border-collapse:collapse"">
	<tbody>
		<tr>
			<td colspan=""4"" style=""height:10px; vertical-align:top; width:503px"">
			<p><big><small>Jagamaru Pukhū Phalcā, aerial view from S</small></big></p>
			</td>
		</tr>
		<tr>
			<td style=""vertical-align:top; width:300px"">
			<p><small>Architectural photograph by Christiane Brosius</small></p>

			<p>&nbsp;</p>
			</td>
			<td style=""vertical-align:top; width:100px"">
			<p><small>2018-09-27</small></p>
			</td>
			<td style=""vertical-align:top; width:80px"">
			<p><small>Ⓒ NHDP</small></p>
			</td>
			<td style=""vertical-align:top; width:80px""><small><img src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAAAjCAYAAABiv6+AAAAABmJLR0QA/wD/AP+gvaeTAAAP3UlEQVRoge2ae1BUx7bGf8MMAsNTCSq+ElE8MYqIhIfHB2A8+IwWCQ81Krmi0YCx1KgJRC2NiqgRvBeNBzSSeIhGMEY4SkrqYPAdjQICgooiCmhQQB2GkRlg9v1jDlsnIMJIbqrOzVc1VbNXd69ea6/d3V+vbgngb25uvlluLpdLJEZS/iAIgrZREAThj+pfq9U2/lF9A9Rr6hsaGho+kZiZmd3++9dxfczMzP5Ie/7f44nqCYsWfFQp69Spk/w/IRharZZaZS0qlQqpVIqFpQWmpqYdpr9eU49SqUSj0WBiYoK5hTnGxsYdpt9MboaxzNhMhkRi1N7GVZVVXPrlEvfu3kNZU4NGrcHUzBRLK0te69sXF1cXzC3MO8zY1lB8o5gfj/xI1sVL1ChqRLlEIuE1h754DPdg/OTxyOXydusWBIFTmac4+dMJCvILaGhoEMs6mXRikNNgvN/yxvOvnkgkkpf2xUhqJJW1p8HlrByS9idz43oRrU33UqmUIS7OTJs5jb4OfV/a0Jag0WjY9WU8J386iSAI2NnZMdZvLHZ2dqjVam7fvs3p06e5dbOYoylHmLMghBGjRrRZf1lpGTGbYyi9fQcAJycnnJycsLCwoKamhuzsbLIvZpF9MQuH/g4sXr6E7vbdX9ovibWNTdWuvbu6tFbp4cOHfLltB5ezL4syIyMjBg4cSO/evbG0tKS6uprS0lKuX7/+VLlEwmgfL0IWhHTo9FFbW0vkmkiKrl3HxcWFtWvXMnHiRKRSfU5SVVXF9u3b+WLrF9Qqa5k2azp+/n4v1H+t8CpR66JQ1aqYOXMm4eHhDBw4sFm9y5cvExkZSVJSEpZWlny6OhzHAY4G+7VwXljdCwNy4/oNtkRu5mH1QwAcHR1Zvnw5U6dOpWvXrs3q3759m++//54tW7bw66+/AtC7T2+WRSzHvoe9wcY2QavVEvX5RnKycggKCuKbb77BxMRE7Hv58uW4uLgQHh4utsnNzWXixImUl5cTtnghXmO8nqv/fsV9Ij4OR6VSsWvXLt5///0X2hQXF0dYWBgWFhZEbt2IXVc7g3wLmxtW1+r6UVJcwtqVa3hY/RCZTEZMTAwFBQXMmzevxWAAvPrqqyxdupTi4mLCw8ORSCSU3ill9aerqHxQaZChz+JoyhFysnKYPHky3377rRgMgN27d5OcnExERAT3798X5UOGDOHYsWNYW1uz68t4qiqrWtQtCAL/s/W/USgU7Ny5Uy8YhYWFREVFsWDBAjZs2EB2drZYNn/+fKKjo3n8+DHbY7a/hHcCzw2I4rGCLZGbUdepkcvlpKamsnjxYmSyti07ZmZmREZGsnfvXmQyGY8fPWbzhk2o69QGm6usUXIo+RC2trYkJiY2m6KmTp2Kg4MDAQEB2Nnpf6WDBg0iOjoajUbDwQMHW9T/89mfuX71OoGBgcydO1eUR0dH4+zsTHh4OHFxcaxcuRJXV1dCQ0PRarUALFq0iEmTJlF4pYDLWTmGuig8NyBf/X03D+4/wMjIiMTERCZMmGBQDzNnzmT7dt1XU1JcQvJ3SYaZCvxy/gK1ylqWLFmCtbW1XtkPP/zAwYMHCQgIwMHBgVWrVlFWVqZXJzg4GAcHB86dOqvHmJqQmZEJwJo1a0TZ8ePHWbZsGfX19UyePJmoqCjee+89AHbu3ElkZKRYd+3atQCc+OmEwT62+LkXXS/i57M/AxAREYGf34sXwtYwf/58zp8/T0JCAj8e+ZEJkydi+4ptu/XkZOlIxbRp05qVff755+Tk6H+Zffv2JSQkRHyWSqVMmTKFbdu2cf3qdd4Y/IZY1tjYyJXcfJydnfUW8ISEBARBwMvLi9TUVJHeduvWjejoaDZt2sTixYuxsLDA1dWVPn366JGf9qLFEXIo6RCCINCjRw+9xfFlsGHDBuRyOfWaetL+mWaQjsoHlZibm9OvX7821W+Jmjs5OYm6nsWjh4/QaDQ4OzuLskuXLpGamio+19XVif9nzJgBgFKp5Pz583r6axQ1qNWGTc3NAqKuU5Obo4vwkiVL9DZUKpWKmJgYZs+eTVBQEF999ZXe0G8a3oGBgYSFhXHlyhWxzN7enpkzZwKQfTHLIGNrlUo6d+5sUNsmdOnSRdSlp7u2FkBPv6urKykpKfj4+JCSksKzGY1nSU1FRYX4v6l9rbLWIPuaTVn5uXnUa+oBmDJliigvLy/H29ubGzduiLKkpCT27dvHsWPHiI6O5pNPPtHT1cR6mvRMmjSJ+Ph4ykrLqKqsave0ZWFhQVlp2YsrtoLq6mqdLkuLZrqfLW+Ct7c33t7ezfQ0UXp4GmTQ7dla0t9WNBsh9+7qOrKzs2PAgAGiPDw8nBs3bjBw4EDKy8spKyvDzc0NFxcXrl27xmeffQZAbGwsdXV1xMbGMmTIEL0N4fDhw586dO+pQ21F1+5dUalUepvPJmRnZzNx4kTxOS0tTY8pNSEvLw+AV37DwqxtrDE1NdWjs6AbJRKJRFzIm3DwoI6pmZqa6vmVl5eHtY01nTp1aqd3OjQLyONHjwDo0aOHnvz06dMAzJ07lx49etCzZ08uXLjAF198QUGBLs/TpUsXQkNDMTExYeHChfzyyy/4+vqKOmxtbZEZ6wblo3/30x4MHeYCQHJycrvbAjQ0NHD48GHkcjmOf9HfUUulUpycncjPz6ewsFCUz549G4ADBw6wceNG0tPTiYiIYOvWrQCEhYWJjO/8+fPcuXMHJ2cng+xDaIH2Ni1clpaWevIHDx4AtDiHN5XZ2NhgZPT8vaaRkRHmcl3SsU71pN32unm4YW1jTXR0dLOppS3Ys2cPJSUlDB85vMX91Ji/jQFg5cqVoiw0NJTx48fT2NhIREQE48aNY+PGjTQ2NjJlyhTWr18v1l29ejUAo7xHt9s2AIEWRoiVtRXw9CU3oYnZNA15gLNnz3L37l2xrLy8XHxRWq2Wo0eP6jEdjUaDQqHQ66c9MJOb4T8tgOrqagIDA6mvr29z2/z8fJYtW4apqSn+0wJarOPq/iaDhwzm0KFDxMbGAmBsbExaWhqJiYlMnz6dsWPHEhQURGpqKikpKeKUvHXrVtLT0xnkNAgXV5d2+6aD0HxRt7GxAXQvt6GhQfyS3nnnHS5fvszOnTuxsrJCLpezfv16pFIp2dnZdOvWjYqKCvz8/AgKCiI9PZ2UlBSWLVvGli1bAF2uqSlAVjbWv+26TfCd4EvhlUIyMjJ4++23+e6770SbR44cibm5bgTa2z/Nm508eZLAwECUSiUfLV3UKpn4aOkiwj/+lCVLlvDkyRNWrFghriG/XUdAR60jIyNZvXo1Np1tCFu80CC/mtAsuXir+BafLF4B6Gisj48PAPX19cyZM4fExESxsY2NDfHx8QQEBHDu3Dn8/f25e/euWO7r68v+/ftFFrJz505CQ0ORyWR8lbgHM7lhB2PqOjUxm6PJuphFz549WbNmDTNmzGh25lFcXMymTZvYs2cPgiAwe85sJrw98Tlan+JW8S2iPt/Iw+qHeHl5sW7dOkaOHKl35qHVasnMzGTVqlWcPXsW21dsWR6xAof+Dgb5BBAa8qGqWUAEQSA05EOqKqsICQlh9+7deo1KSkrIz8/HyMiI0aNHi3QRdOtPbm4ud+7coX///gwdOlSvrbe3NydOnMDJ2YlV61YbbDjodtb7/7GPtNQ0GhoakMvluLu7i+chJSUl5ObmArpsc8iCuXo78xeh8kEl22NiKcgvAKBXr1565yE5OTki9XXzdOeDsA+apXPaixYDArBv77ccPngYmUxGXl4er7/++kt1BJCens64ceMAmB82n7fGjX1pnQAVv1aQnnaMrItZlJeVi3JjY2MGD3HCzdMNn7E+zRKRbcXlrBwyMzLJycoRN48AVlZWDHUdypi/vdWuQLeG0JAPa1sMSK2ylo/mL0RZo2TEyBEczzhuMK8G3WbJzc2NmzdvYt/TnujtMQa/oNZQr6nn0aNHGBsbY21j3SHHqs+iVlmLUqnEysrK4Om2NYSGfFjbIkc1tzAn6D1dAu/M6TMsWLCg1SPb1qBWq/H39+fmzZtIJBJmzwn+XYIBYNzJGLuudth0tunwYIDuvXTr3u13CUYTZOq6OtOU7w+LAof+Djg5D2HcxHGUFN8iIz2DhIQEFAoFX3/9td6a8SI0sa5z584B4Bfgh6ubKwCnMk9SXdX+vcR/MlQqlTHo9iPiz9zcXIj/ZpeQlJos7P/hO8HVzVUsc3R0FFJSUoQXobGxUUhISBC623cX247yHiUcSEkSklKThbUb1woSiUT4bd9//hAk//6jBxdXFz5Z9SlGRkZotVoSv/4HRw4feVru4sK7776Lj48PvXr1Ei85lJWVcezYMZIPJnOjSJeElEgkTJ81g6nvTkUikVBTU0PEx+FU/Frx227/BNBiQADGTRrPnA/miHPxpQsXSfwmkfLS8paqt4gBrw9g1n/N4i8DdSxNrVYTuSaSwisFL285uuOBpoRiRUUF27Zt480338TJyUm8dLBv3z62bNnCqVOn2q1/3rx5zJs3D7VaTVRUFEePHgV0iVZHR0fmzJnTIX48i+cGBMD7LW/mL1wgLsKNjY2cOXmGn8+cIzcnF41G06yNhaUFLq7DGDF6BMPeHCbKaxQ1RK2Louha80ytoYiPj6dr166sW7eOpUuXYmVlxdy5c7l69SrBwcF4eHjg6+uLh4eHePbdVvTu3Zvbt2/j4uLCsGHDWLt2La+99homJibcvXsXmUyGp6en3plPR6DVGwuZGZmUl5bz0ceL6G7fHalUymif0Yz2GY1areZ+xX2qK6tQPXmCtbU1Np1t6G7fvVmC8UreFbbHxD73tsfLoG/fvgQEBPDGG2+wY8cOKioqWLVqFbGxsdjZ2eHt7d3uYAAoFAru379PbGwsqampeHl5odVq8fPz4+rVq1y5coXg4GBWrFjRof60OkKaYGJqwuSpbzPFb0q7KF/lg0qS9yeRmZFpMG1uDfHx8fTr14+4uDh8fX0ZPHgwnp6eSKVS8vPzuXDhAsHBwQbpNjExoVevXowZM4aAgADc3d3p378/+/bto7q6mvLycqZPn06fPn1avDBhKNp0p0ddp+b7Awf58Z9pePzVE88RnjgOcGzxVKyqsoprhdc4c/I02ZeyO9TYlqBQKLh58yZ5eXn4+/sjkUhobGyktLSUoqIig/WOGjWK/fv34+HhQWZmJgUFBbi7u+Pl5cW2bdsQBAGZTIavry9paYbdEWgJ7brbq1Kp+Olfx/npX8cBsH3FFnNzc2TGMtRqNTWKGhSPFR1m3Itw584dhg0bRlxcHAqFglmzZokjsaioiHv37hmsOyMjgx07dpCeng7AunXr6Ny5M3v37hWPqlUqFe7u7h0akDZNWX/i/w5GEomk/Ud3f+J3gUQiefK/m5jGD9Rf85sAAAAASUVORK5CYII="" style=""height:23px; width:65px"" /></small></td>
		</tr>
		<tr>
			<td colspan=""4"" style=""vertical-align:top; width:503px"">
			<p>&nbsp;</p>
			</td>
		</tr>
	</tbody>
</table>
",/files/uploadedfiles/LAL4219_P_20180927_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
ffc45c01-e152-4165-ba11-bfaef8f76ddf,None,8fe3c368-1cbc-11ea-b74e-0242ac130002,,"<p>Dabū (dance platform) and temporary shrine, view from NE (December 2019)</p>
",/files/uploadedfiles/BUN0003_P_20191213_03.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
e4c79c14-e42c-4e6d-a2ef-77af2ee72417,None,8ffce5d6-df78-11e9-81a8-0242ac140006,,"<p>Bhajana Phalcā, view from SW (August 2019)</p>",/files/uploadedfiles/LAL4110_P_20190811_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
606bad7c-a555-4cbf-a27f-12ffa8923526,None,900a45b8-7fde-496b-b6c8-2bb60128983a,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Lakṣmīśvara Mandira Pujārī Ghara, view from NW; photo by Thomas Schrom; 2021-01-17</p>
",/files/uploadedfiles/KAT2631_P_20210117_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
fdd0a79f-f0d5-4808-9c0d-72699645b84b,None,902da6e4-6f82-42e7-95e9-8e2fc2d454fd,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Taḥdhaṃnani<big><small>&nbsp;Caitya, view from SW (June 2020)</small></big></p>
",/files/uploadedfiles/LAL1831_P_20200611_07.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
93690269-c085-4ee2-9357-cbab6fbda945,None,906628ca-19ff-4a2b-bc04-db34fdeec3f8,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Dathu Hiti Phalcā, view from N; photo by Thomas Schrom; 2021-03-21</p>
",/files/uploadedfiles/LAL4315_P_20210321_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
74165815-fe4a-49b0-9153-2429373e80f4,None,908fcace-b19e-4829-b2a1-db91bb11bde6,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Siṃhadvapāḥ Phalcā, wide view from W; photo by Yogesh Budathoki; 2021-04-06</p>
",/files/uploadedfiles/KIR4004_P_20210406_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
cb2c3de6-7b60-404c-a5df-ba1805b1044b,None,90a5b5ca-e613-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Ubāhāḥ Gathicā at&nbsp;Oku Bāhāḥ, main shrine, view from S; photo by Nashib Kafle; 2019-04-07</p>
",/files/uploadedfiles/LAL2270_P_20190407_03_eLO9rIs.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c23a2234-2d45-41f1-9ddc-c522260b19ad,None,90aa98a2-539a-11ea-b4c2-0242ac130006,,"<p>Pūcva Kvaya Bahī, monastic building, view from E (February 2020)</p>
",/files/uploadedfiles/LAL0620_P_20200216_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
09df36f8-6829-4169-b32b-bd7a40254ae9,None,90dafade-e8d7-11e9-b125-0242ac130002,,"<p>Nhū Bāhāḥ, view from N (January 2019)</p>
",/files/uploadedfiles/LAL0430_P_20180701_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
b4f93a3c-a8e2-4d7b-8195-df783bebf7b4,None,91b124d2-3aa9-11ea-b44d-0242ac130006,,"<p>Svãgaḥ Cibhāḥ, view from W (January 2020)&nbsp;</p>
",/files/uploadedfiles/LAL0550_P_20200122_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
eba836f7-53bc-4a7b-8d24-2d538908c24f,None,922539d2-e746-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Yoku Bāhāḥ, main monument, view from E; photo by Nashib Kafle; 2018-10-22</p>
",/files/uploadedfiles/LAL0190_P_20181022_01_z7LETss.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
0fe0ce5c-fc20-4bbf-9a5b-712c36f2efc1,None,92ec797a-e91c-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Jyābā Bahī, view from NE; photo by Nashib Kafle; 2018-12-28</p>
",/files/uploadedfiles/LAL2610_P_20181228_03.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
05497f3a-ee60-4e57-8309-80e4df00de94,None,930f4862-eb68-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Subāhāḥ Hiti&nbsp;Phalcā,&nbsp;view from SE; photo by Christiane Brosius;&nbsp;2018-09-30</p>
",/files/uploadedfiles/LAL4009_P_20180930_03.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
169314c6-c7ac-49ed-836b-40346aae0963,None,938935b2-b933-41bd-8fcb-d65d713daaf7,,"<p>Śiva Mandira, view from E; photo by Sabrina Dangol; 2021-01-19</p>
",/files/uploadedfiles/KAT2606_P_20210119_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
e1c8d9c6-6a68-4f24-a15b-893032c39d1f,None,939ac030-e812-11e9-b125-0242ac130002,,"<p>Duru Bāhāḥ Nani, main god house, view from E (March 2019)</p>
",/files/uploadedfiles/LAL0780_P_20190331_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
278df68b-933f-4bf0-96b7-7e3afbeae0bf,None,93b01588-d2f1-11e9-8411-0242ac140006,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL2770"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL2770</a></strong>. You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Mīnanātha Mandira, full view from W&nbsp;(August 2019)&nbsp;</p>
",/files/uploadedfiles/LAL2770_P_20190811_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
2c7f9f6d-dcad-4656-81fe-b1129e52de3c,None,94153c04-e432-11e9-b125-0242ac130002,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL0380"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL0380</a></strong>. You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Vachẽ Nani Bāhāḥcā, courtyard, main shrine and Śikharakūṭotpannaparipadma Caitya, view from SW&nbsp;(September 2019)</p>
",/files/uploadedfiles/LAL0380_P_20190919_05.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
d0c7c0a1-1e6f-48c3-9add-f7e80cfbe057,None,949507c0-48a2-41d0-a136-eced941d72c3,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Jayeśvara Mahādeva Mandira, view from SW; photo by Yogesh Budathoki; 2021-06-15</p>

<p>&nbsp;</p>
",/files/uploadedfiles/LAL1501_P_20210615_04.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
9763584a-54e6-44a3-9477-77ba00023180,None,94adf614-f3d8-11e9-a3c8-0242ac130002,,"<p>Garuḍanārāyaṇa Mandira, view from W (July 2019)</p>
",/files/uploadedfiles/LAL1214_P_20190716_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
185555f0-479f-4883-9f4f-5352e88b342c,None,94df40ea-74d2-11ea-b4b6-0242ac130006,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Tāpā Hiti Gaṇeśa Phalcā, view from NE; photo by Thomas Schrom; 2020-03-29</p>
",/files/uploadedfiles/LAL4202_P_20200329_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
