tileid,parenttile_id,resourceinstance_id,monument assessment ,monument other threats,monument identified threats,sortorder,provisionaledits,nodegroup_id
ff3594ec-107f-45ca-8156-cac51380e79e,None,87486c5c-cf5a-44bc-937b-8ccff40fd44b,Surface damages,"<p>The <em>hiti</em> is&nbsp;poorly maintained and misused as a garbage dump. Watersupply has almost dried up (March 2021) with a discharge of less than half a litre/minute.</p>
","Water damages,Missing stones at plinths,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
8ae0ff65-9aa8-4a7c-a5a9-d0f6dca95a3c,None,8781be4e-af8f-11ea-9766-0242ac130005,Restored,,,0,,30409102-9323-11e9-abc0-0242ac120006
421ca853-41b3-4ade-98c7-07efe27b7d98,None,87c885ca-8c0a-4bad-9c69-682de1e22b2e,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
233bd192-3b43-45ed-97a7-8236e45d0b9b,None,87e25c28-82d3-4774-bfb4-808e6eb07ace,"Good (very few light surface damages, renovated or repaired),Rebuilt",,,0,,30409102-9323-11e9-abc0-0242ac120006
80dcd397-b081-414b-977b-2942d18c00d7,None,88628b43-2a88-45c3-8a99-07f0d5b84cec,"Heavily damaged (collapsed, demolished, major cracks and structural damages)",,"Erosion,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
0ad8d65d-73b9-4b35-8c17-93af5af282c7,None,88835980-3eff-48f9-8655-81f58fa018c2,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
72fa9b5e-00e2-4b62-917a-58337784971a,None,88b72ab0-e6b3-11e9-8bc4-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The brick work is extremely eroded and needs immediate attention. Rainwater also poses a serious threat to the temple&#39;s integrity.&nbsp;</p>
","Wall cracks,Water damages,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
7df7920c-d648-4ad5-ba45-4c75343eb027,None,8ad6f527-a10b-4452-95dc-9d3ed9f9912d,Rebuilt,"<p>Rebuilt in 2019/20.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
4a59c7fc-34d4-4202-9b97-9d1de91ab042,None,8bd0dd8f-8bee-4b91-a977-d2b40db4a23c,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
a6b449a0-d814-46a2-a1f4-509127e66c79,None,8bf6cc7e-e8fe-11e9-8bc4-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,Wall cracks,0,,30409102-9323-11e9-abc0-0242ac120006
f2d13a21-4c45-4d65-b629-c7ec3a12e475,None,8c223fa8-fa3d-11e9-8649-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)","<p>Slightly damaged due to water.</p>
",Erosion,0,,30409102-9323-11e9-abc0-0242ac120006
c0fb4f77-86bc-434d-afaa-7e0faf7b6019,None,8c5e73b9-f669-4839-b375-093e33198b93,"Structural damages,Heavily damaged (collapsed, demolished, major cracks and structural damages),Rebuilt","<p>Half of the <em>bahī </em>was&nbsp;under renovation. However&nbsp;the&nbsp;reconstruction work has been stopped in the present-day for unknown reasons. The <em>bahī&rsquo;</em>s courtyard seems to be neglected.</p>
","Erosion,Water damages,Missing stones at plinths",0,,30409102-9323-11e9-abc0-0242ac120006
99573a15-c6d5-4a7f-b315-a56fc622a07b,None,8d7016d6-5470-11ea-b4c2-0242ac130006,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The towering <em>phucā </em>collapsed in 2015 earthquake.</p>
","Wall cracks,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
4c9569e2-ddcb-4525-93c2-c5def3fc10ee,None,8e375f65-fefc-48a6-af75-a116aefdf746,"Demolition/Dismantling,Heavily damaged (collapsed, demolished, major cracks and structural damages),Structural damages","<p>The south-western side of the monument, where the door was placed,&nbsp;is partly dismantled. As mentioned above,&nbsp;local residents&nbsp;informed the surveyors that&nbsp;looters opened the temple&#39;s tower and took away the statue of a deity (<em>mūrti</em>). This event would have happened three years before the 2016 survey, i.e. in 2013.&nbsp;</p>

<p>The looters&#39; activities have left most of the south-western side of the monument empty of masonry. This situation directly threatens the stability of the monument.</p>
","Erosion,Plants",0,,30409102-9323-11e9-abc0-0242ac120006
9aa4e9e0-bc90-476f-a462-8d063ae3cb72,None,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,"Rebuilt,Good (very few light surface damages, renovated or repaired)","<p>The&nbsp;Kuladeva Bāhāḥ is a relatively small <em>bāhāḥ</em> with one small shrine (<em>kvāḥpāḥdegaḥ)&nbsp;</em>which houses the&nbsp;<em><a href=""https://danam.cats.uni-heidelberg.de/glossary/meaning/kv%C4%81p%C4%81dya%E1%B8%A5"" target=""_blank"">kvāpādyaḥ</a></em>. The monument is apparently reconstructed using modern-day brick. Its fa&ccedil;ade is plastered with cement and painted in green. While there is no trace of the original structure of the monument, there is also no extant of the traditional building materials.</p>
",Other,0,,30409102-9323-11e9-abc0-0242ac120006
81bb9471-a1d5-4ab7-b2f5-685a34c34fe9,None,8eca193e-f410-11e9-8649-0242ac130002,"Good (very few light surface damages, renovated or repaired),Rebuilt",,,0,,30409102-9323-11e9-abc0-0242ac120006
a2f16f22-6eb4-4d76-80f2-6f97bdc570e5,None,8eeabc38-6103-11ea-8083-0242ac130006,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Surface damages",,,0,,30409102-9323-11e9-abc0-0242ac120006
9b1dabe6-9a9e-43a7-8bcc-145cf4fbd551,None,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
b693549e-a92c-4089-8601-0d2265e21122,None,8f1db6ee-e77b-11e9-8bc4-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)",<p>Danger of collapse following the earthquakes of 2015 CE. Personal disputes have prevented the phalca from being renovated.</p>,"Erosion,Wall cracks,Water damages,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
eec2f87c-46da-4e26-bafc-6623c9d13bc4,None,8f55831e-9d6d-11ea-9766-0242ac130005,"Heavily damaged (collapsed, demolished, major cracks and structural damages)",,"Water damages,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
ad83d7dd-c786-462d-b8b8-c75a16bae0ff,None,8f604b7b-bd43-493f-87e8-e36d69990ad9,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
4a3ade97-e7ad-44de-b7ef-c1a7f5b632da,None,8f639858-8eec-11ea-8e56-0242ac130005,"Rebuilt,Heavily damaged (collapsed, demolished, major cracks and structural damages)",,"Water damages,Erosion,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
25966060-48b9-447d-b1e1-71e44bf2faad,None,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
b690822c-b6ec-4c11-a4c9-473fd49785bf,None,8fa97d24-02ff-11ea-a389-0242ac130002,"Collapsed,Rebuilt,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
d0f3fbc6-a323-4789-a3cf-b13dbd33f702,None,8fe3c368-1cbc-11ea-b74e-0242ac130002,Rebuilt,"<p>The shrine is a temporary structure and was erected after the 2015 earthquake to house the statue of&nbsp;Buṅgadyaḥ that normally resides in the collapsed&nbsp;Karuṇāmaya Mandira (<a href=""https://nhdp-test.kjc.uni-heidelberg.de/report/24afe176-f66a-11e9-a3c8-0242ac130002"" target=""_blank""><strong>BUN0001</strong></a>).&nbsp;It was constructed using regular brick with a steel truss structure that&nbsp;supports the plywood roof and its metal sheets.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
c840b199-341b-43d4-9609-13fd0d3cba35,None,8ffce5d6-df78-11e9-81a8-0242ac140006,Rebuilt,,"Road widening,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
48171c71-eae9-4092-89d8-5edc03cd353f,None,900a45b8-7fde-496b-b6c8-2bb60128983a,Rebuilt,"<p>The building was already in a deplorable condition before the 2015 earthquakes since parts of the northern section had collapsed already.&nbsp;The 2015 CE earthquakes caused further severe damages and the partial collapse of the central part of the building. In 2020 CE, the structure was dismantled and rebuilt from the ground up with funding from the Asian Development Bank (ADB). As of January 2021 CE, Lakṣmīśvara Mandira Pujārī Ghara is awaiting the completion of the traditional tile roof cover and interior finishes. Historic doors, windows and some of the pillars were reused. The masonry structure and structural timbers are entirely new.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
11fc989b-b14e-4fcc-abc6-05e5fd304903,None,902da6e4-6f82-42e7-95e9-8e2fc2d454fd,"Good (very few light surface damages, renovated or repaired)",,"Water damages,Plants",0,,30409102-9323-11e9-abc0-0242ac120006
27beb3ad-3882-4dc5-9423-69b502d40839,None,906628ca-19ff-4a2b-bc04-db34fdeec3f8,Repaired ,"<p>The <em>phalcā</em> was partly rebuilt and received a cast concrete roof that is covered with traditional roof tiles.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
f1515413-14e3-4992-824f-c0a5cbf61434,None,908fcace-b19e-4829-b2a1-db91bb11bde6,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
cec5c182-9b4b-4d13-a98a-743164c882c6,None,90a5b5ca-e613-11e9-b125-0242ac130002,"Good (very few light surface damages, renovated or repaired)","<p>Reconstructed.</p>

<p>Some small statues on the main wall are heavily damaged.</p>
","Wall cracks,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
f1e239fc-f2e0-4408-bc2b-be6fd58a1053,None,90aa98a2-539a-11ea-b4c2-0242ac130006,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
8c2727b1-c71f-4cdc-9ff0-ba283857e131,None,90dafade-e8d7-11e9-b125-0242ac130002,"Rebuilt,Demolition/Dismantling",,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
416054ba-1f1c-40c0-9e0d-41480e57757c,None,91b124d2-3aa9-11ea-b44d-0242ac130006,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
dbf77cbf-383c-46b7-ae80-ebffe0b934e7,None,922539d2-e746-11e9-8bc4-0242ac130002,Repaired ,"<p>Motor bike parking has spoiled the space and monument</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
2eab45ec-807f-4590-9adb-e11d5103dd43,None,92ec797a-e91c-11e9-b125-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages),Collapsed,Demolition/Dismantling","<p>Misuse of religious space</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
01691432-fde6-4427-ac43-f646e16b9c5c,None,930f4862-eb68-11e9-8bc4-0242ac130002,Repaired ,,Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
d2148945-2816-4faa-9f4c-96c78217ebef,None,938935b2-b933-41bd-8fcb-d65d713daaf7,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
ce8e32e1-55ac-4240-bea2-b51b05a6c624,None,939ac030-e812-11e9-b125-0242ac130002,Rebuilt,"<p>The other buildings in the&nbsp;courtyard are rented by&nbsp;people who are not associated with the temple.&nbsp;The&nbsp;monument has been noticably misused and damaged.</p>
","Encroachment ,Wall cracks,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
9bc170b7-9ea3-4f62-a67d-5e281d7151ad,None,93b01588-d2f1-11e9-8411-0242ac140006,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
40587050-f740-4296-bb3f-72f4ba27e9ea,None,94153c04-e432-11e9-b125-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
e6963fe2-f438-40c5-91c5-268dda24ff15,None,949507c0-48a2-41d0-a136-eced941d72c3,"Other,Rebuilt","<p>The monument that stands today has been built using concrete and RCC with no remaining traces of its former structure other than the 4 remaining stone door frames.</p>
",Other,0,,30409102-9323-11e9-abc0-0242ac120006
4fcd5b02-3fb4-47d9-b763-a9579d78738b,None,94adf614-f3d8-11e9-a3c8-0242ac130002,Rebuilt,,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
7cdd99c6-b0c8-4cbc-b703-a6ebc476ab0c,None,94df40ea-74d2-11ea-b4b6-0242ac130006,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The phalcā&#39;s plinth and masonry walls are damaged by rising damp and structural cracks, caused by the 2015 earthquakes, are evident. A large hole in the northern roof allows rainwater to penetrate the structure causing irreversible damage to the timber components. This area is&nbsp; affected by plants&nbsp;growing out of the windows on the first floor. The roof could be easily protected by a tarpaulin, or, alternatively, the damaged roof section should be repaired in order to avoid further damage during the heavy monsoon rains.</p>
","Missing stones at plinths,Water damages,Wall cracks,Erosion,Plants",0,,30409102-9323-11e9-abc0-0242ac120006
f58d5cf5-2203-4d77-a6ea-4dbedd4a7cf1,None,95211cfa-694d-4f3b-8f94-fe9191041187,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
be77aad7-5e3e-489d-8fa0-6f462bfc0385,None,95846732-e5e4-11e9-b125-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
04b101c1-775b-4bfb-8707-20ffcf85cc49,None,958fbc2c-e837-11e9-8bc4-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
249649de-7d51-404c-9824-dac2776781ac,None,95b952e2-e8c5-11e9-8bc4-0242ac130002,"Repaired ,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
d54990c7-93c6-47d1-8353-2232577576a5,None,95de5b2e-4292-11ea-b44d-0242ac130006,"Heavily damaged (collapsed, demolished, major cracks and structural damages),Repaired ,Surface damages,Structural damages","<p>The pedestal is&nbsp;made of regular brick and covered with stone. It is eroded with some misalligned stones.</p>

<p>1.&nbsp;The Licchavi Caitya is, considering its age, in relatively good condition with signs of erosion and flaking of the stone dome.</p>

<p>2. The uniconic stones in the Svĩsvĩdyaḥ Shrine are severely eroded.</p>

<p>3.&nbsp;The Nārāyaṇa shrine in the shape of a <em>jalahari</em> is chipped and eroded.</p>

<p>4. The stone inscription embedded into the northern&nbsp;side of the pedestal is severely damaged and is now illegible.</p>
","Water damages,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
42f301eb-214f-4b08-860a-b14bf2c1f459,None,96d763ae-020a-11ea-a389-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>There are large cracks in the rear wall, and these are affecting the roof.&nbsp;The monument needs to be repaired. See &quot;Monument images after 2015&quot; for photographs of the damage.</p>
","Water damages,Wall cracks",0,,30409102-9323-11e9-abc0-0242ac120006
d23df99f-dff0-446f-acfe-6aa036e2425b,None,97945f3f-64f5-4560-b611-1bc997a00710,Repaired ,"<p>As told by the local community, the monument has been recently repaired&nbsp;with the help of a donor, donating&nbsp;a certain annual sum to the temple (the sum is not disclosed). The repair work&nbsp;has just stitched up the monument&nbsp;and its original details have been lost. Architectural details on the fa&ccedil;ade have been simply plastered up to look good.</p>
",Other,0,,30409102-9323-11e9-abc0-0242ac120006
65250de0-29b3-479f-8cff-df389a6f7146,None,97c8d066-f0e6-11e9-a3c8-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The roof is heavily damaged and parts of it have fallen apart. Rain water is damaging&nbsp;the timber elements,&nbsp;making the structure fragile. Vegetation growing on the roof is also causing the Bāhāḥ to&nbsp;be increasingly vulnerable.&nbsp;</p>
","Wall cracks,Plants,Water damages,Termites",0,,30409102-9323-11e9-abc0-0242ac120006
7b751db8-8de6-4f2f-86a0-f33b52174eb8,None,97f7c7ff-da96-44f3-9841-9e708675d5b4,"Good (very few light surface damages, renovated or repaired)",,Erosion,0,,30409102-9323-11e9-abc0-0242ac120006
c2b476d8-d34a-4e3e-ad1c-c06a0b676055,None,984b11da-5419-43a3-ad9c-7561a204970f,Rebuilt,"<p>The monument has been rebuilt using RCC and contains no trace of its former architecture . only the&nbsp;wood carved windows and the doors have been preserved and integrated into the concrete structure.</p>
",Other,0,,30409102-9323-11e9-abc0-0242ac120006
f3a99187-d4a4-4963-b89d-d19a670f06e6,None,9884d7b8-e92d-11e9-8bc4-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,"Encroachment ,Road widening",0,,30409102-9323-11e9-abc0-0242ac120006
c4599b81-d207-4cf9-b73b-101c2d8eb71c,None,989f4dde-8eee-11ea-8e56-0242ac130005,Surface damages,,"Road widening,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
5aeb65ee-5c54-4503-8934-265711c4b8c3,None,98b92c2f-f4d6-439b-8f42-b34bab291ad4,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The planned construction of one of Nepal&#39;s &#39;National Pride Projects&#39;, a&nbsp;fast track road, means that this temple&#39;s existence might be threatened. A road survey marker is located to the west of this temple, in close proximity to it. However, it appears as though it would be extremely difficult to construct the new 4- or 6-lane highway at this location. In February 2020, UNESCO inquired as to the exact planned location of the fast-track road, however the Nepal Government has not yet responded (even now in summer 2020). The Sikālī Mandira is not the only monument threatened by this project; numerous other sites of great importance to local communities are at risk, including the settlement of Khokhana itself.</p>
","Water damages,Wall cracks,Road widening,Encroachment ,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
5f329976-4add-40a6-8d9d-00d244de7e4f,None,98c7b75a-e729-11e9-8bc4-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
3b7df2f9-5829-499d-ae08-95a5bb34ea4f,None,990ceb20-1c32-11ea-b9b1-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,"Water damages,Wall cracks",0,,30409102-9323-11e9-abc0-0242ac120006
199cbd2f-bd63-40e9-ba82-6c45b109dab4,None,99462054-e675-11e9-8bc4-0242ac130002,Repaired ,,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
06ea2d85-4e58-4a7c-a81f-4c98c45fca00,None,99847ffe-f320-11e9-8649-0242ac130002,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
81f19b37-df56-49cb-a86a-8903e82099a7,None,99a444d4-6d05-42b3-8d29-d17839072d01,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
0858598a-4664-4a96-92cb-2a765029a2f0,None,9c4ca4e2-c676-4da1-9a0c-f1abf393123e,"Good (very few light surface damages, renovated or repaired)","<p>The temples were in a fair condition when they were surveyed in 2014. They are amongst the best preserved monuments at the site. The original <em>āmalaka</em> rings are still in place.</p>
",Erosion,0,,30409102-9323-11e9-abc0-0242ac120006
d2afcb30-2011-4393-ae8a-c4037321a5ce,None,9d4436ef-a0b8-44e1-9090-2ebc3e2a8bf0,Rebuilt,"<p>Rebuilt after the 2015 earthquakes</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
c24af883-8335-425e-be0a-3dbdc4fea9ae,None,9d5039d0-e979-11e9-8bc4-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>Damaged in the earthquake of 2015.</p>
",Wall cracks,0,,30409102-9323-11e9-abc0-0242ac120006
d394a562-2912-41b8-994f-efc6cfa84e33,None,9d50c831-722c-47b1-841d-464f04149299,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
1334253b-a9a5-44e6-a767-98292d04cb7d,None,9df40600-ef45-4e96-a503-e51e961d4182,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
8d4290a4-0f15-4025-9a2f-f5e7564a356c,None,9e929afa-0e37-4e57-9228-d7d244a486bc,Rebuilt,"<p>The Temple is currently under construction and has not been completed yet (as of August 14, 2020)</p>
",Road widening,0,,30409102-9323-11e9-abc0-0242ac120006
a3901c02-85ad-474b-93d5-bdd1ed034e3e,None,9f08a9e4-f561-11e9-a3c8-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)","<p>Vegetation on northern roof first floor; vehicular traffic&nbsp;also poses a threat to the structure</p>
",Wall cracks,0,,30409102-9323-11e9-abc0-0242ac120006
2edf21a8-0160-4041-90b4-d1f8dffcfd95,None,9f7d86ba-e6c5-11e9-b125-0242ac130002,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
224bc0fc-8a2a-4a41-b3a8-a11d4af85a1e,None,9fce2e86-16a8-11ea-b9b1-0242ac130002,Repaired ,"<p>The Lichhavi <em>caitya</em> has been repaired with inappropriate materials (e.g. cement) and is poorly maintained.</p>
","Wall cracks,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
83e5f122-000d-4904-ad7a-1a48dad5d145,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,"Collapsed,Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The monument building was damaged by the 2015 earthquake and upper floors were demolished. The ground floor is in very bad condition and is covered with CGI sheets. The remaining structure is in critical condition and needs immediate attention to prevent further damage.</p>
","Wall cracks,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
9155f0a8-9244-484d-ba68-709c3d151972,None,a0067903-e67a-4795-97b3-1e943372ca47,Rebuilt,"<p>Rebuilt&nbsp;in N.S. 1140</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
452c7b7c-d023-46a5-b129-b3d19f226bfc,None,a03c60ca-ebe9-11e9-b125-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)","<p>Dampness rising on the walls and vegetation growing on the ground to the east (writing in 2018). The metal roof appears to be poorly designed.</p>
",Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
4d52d3fd-b268-4985-8a02-8a9c6e319ac0,None,a0771bce-eb36-11e9-8bc4-0242ac130002,Demolition/Dismantling,"<p>The severely damaged temple was dismantled in June 2019 and is under reconstruction as of July 2019.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
bbc46ec3-3738-4974-9745-c5af29668113,None,a07b81ab-63f4-42de-bc49-adcfcbf04639,Restored,,,0,,30409102-9323-11e9-abc0-0242ac120006
e30c0fe8-8a2c-4514-8c9e-67cbefc47d91,None,a0a959a5-3d62-4bf3-bca7-baf976e2cc2f,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
f917c487-e1d7-4acb-a9a8-df291a00826d,None,a10c10ff-f2fb-459c-9768-9139e26a1951,"Good (very few light surface damages, renovated or repaired)","<p>The temple complex is in good condition and the perimeter walls have been recently rebuilt.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
07a3c234-8234-4c60-a9a8-faca90055bf4,None,a12441fe-e7f9-11e9-b125-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>Collapse of roof after 2015 earthquake:&nbsp;top floor and roof provisionally covered with zinc sheet.</p>
","Wall cracks,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
1423f2a3-56a6-4d3f-8e67-8162c68ab58d,None,a1557804-f13d-4f7e-ada1-29305e9296f9,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)","<p>The residential buildings surrounding the&nbsp;Bāhāḥ were rebuilt using cement. Due to&nbsp;haphazard urbanisation, it is difficult to define the exact boundary line of the Bāhāḥ. The Bāhāḥ&rsquo;s front fa&ccedil;ades have surface damages caused by&nbsp;water leakage. However, the most fatal threat to the monument seems to be the horrendous urbanisation and encroachment.</p>
","Wall cracks,Encroachment ,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
18f102a4-9c0b-4070-a63d-689704f70df2,None,a16942b4-e65e-11e9-8bc4-0242ac130002,"Collapsed,Heavily damaged (collapsed, demolished, major cracks and structural damages)",,"Wall cracks,Plants,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
8a9cad53-967d-469d-8f57-8cb652b7654a,None,a1c1839d-cf8f-4018-b603-379f40d87ee8,"Surface damages,Rebuilt","<p>There are no specific threats at this site.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
0aa139ac-41a4-4045-a4c5-c1577c7e7a30,None,a1c7421f-fcb4-4730-939f-f15fc0875903,Restored,"<p>According to Pruscha Śāntipura was previously restored by His Majesty&#39;s Government in 1938 and 1968.</p>

<p>The building suffered severe damage in the 2015 earthquakes and was subsequently restored by the Federation of Swayambhu Management and Conservation (FSMC).&nbsp;</p>

<p>Parts of the surviving murals were removed from the damaged walls and are&nbsp;in storage at the National Museum in Chauni.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
f46f12f3-53f2-40f6-b24d-626a35206dd6,None,a2b60b1a-1760-11ea-b9b1-0242ac130002,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
a9bc93f7-752a-4044-a24e-b347eff7011f,None,a3bae3af-9264-4671-9d80-011fa72505d9,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
35108127-6335-4a35-aefb-526095963dd9,None,a423a365-f6bf-4745-9a4a-f8747e978f73,"Surface damages,Rebuilt","<p>The site was in a relatively good condition when it was assessed in 2015.</p>

<p>The monuments have been rebuilt under the direction of Nepal&#39;s Department of Archaeology in the early 2010s. The artefacts discovered inside the temples were then placed in the storeroom. Their storage and&nbsp;conservation is not adapted to the nature of the objects. Likewise, their security remains meagre.&nbsp;</p>

<p>The storeroom was dismantled after 2015 and the exact location and condition of the artefacts is yet unknown. A comprehensive inventory of these objects is necessary, as well as a proper showcase to the general public (since they have not been placed back inside the temples&#39; towers anyways).</p>
",Other,0,,30409102-9323-11e9-abc0-0242ac120006
1ff3a7b8-fd5f-4c81-bb00-9d5d0f691ef3,None,a45fa664-3093-49ce-994b-1ab74ee2ba95,"Good (very few light surface damages, renovated or repaired),Repaired ",,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
f82508e5-b953-489f-bedd-4b73c9232814,None,a4df4e50-f6f0-11e9-a3c8-0242ac130002,"Other,Rebuilt","<p>The Phalcā was severely damaged in the&nbsp;2015 earthquake and was almost completely destroyed. It stood as a plain base until the summer of 2019. The reconstruction efforts are&nbsp;supported by&nbsp;local help and municipality funding.</p>

<p>This suggests that there are a few examples of endangered sites (such as&nbsp;<em>phalcās</em>) that are valued by the local community enough for them to attempt to&nbsp;gather funds from the municipality and private donors in order to reconstruct them. In this case, as in others, it is noticable that traditional materials are being used to repair the building (rather than cement, as was popular in the 1990s and the early 2000s). It is also clear that&nbsp;when municipalities do choose to grant money&nbsp;the work is given to the cheapest contracter available. Often, this means that the work is of poor quality and cheap materials are used.&nbsp;</p>

<p>This can also be seen in the example of&nbsp;Kutisaugaḥ Phalcā; here, the crucial ventilation points between the planks and the brick/stone basement are missing. This means that in a few years time&nbsp;the dampness from the ground will likely damage the wood of the platform and the pillars. Moreover, the timber bought for the pillars is cheap. Sourced from Malaysia, this wood grows fast and breaks easily, in part because it is not given enough time to dry. The expensive alternative is sal-wood (from east or west Nepal); this grows slowly but is of higher quality. However, sal-wood has become very expensive since the earthquakes due to an increase in demand. Cheap timber could be used for the beams, but is not suitable for the pillars as these&nbsp;need to carry heavy weight. The carvings too have been completed hastily and have a rough appearance.</p>

<p>Unfortunately, and although they mean well, contracters are often unaware of the intricacies of&nbsp;reconstructing historical monuments. This is a huge threat to cultural heritage. It also means that the buildings will require further renovation some time in the near future.</p>

<p>(informed by conversation of Christiane Brosius with Bijay Basukala, November 2019)</p>
",Road widening,0,,30409102-9323-11e9-abc0-0242ac120006
